ID1,HHID,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2025,      674706201,1,2,60,2,2021, 
2025,      674809901,1,1,58,12,2020, 
2025,      674907501,1,2,84,4,2021, 
2025,      674909901,1,1,95,9,2022, 
2025,      675112001,1,1,70,10,2023, 
2025,      675116801,1,1,64,6,2020, 
2025,      675212901,1,1,72,2,2025, 
2025,      675218201,1,1,26,7,2024, 
2025,      675309301,1,1,84,6,2024, 
2025,      675401501,1,2,96,3,2022, 
2025,      675508801,1,1,67,9,2020, 
2025,      675602901,1,2,53,1,2021, 
2025,      675610801,1,1,78,1,2021, 
2025,      675708901,1,1,84,5,2024, 
2025,      675709901,1,1,17,1,2021, 
2025,      675715701,1,1,67,6,2020, 
2025,      675802801,1,2,68,3,2025, 
2025,      675913501,1,1,64,5,2020, 
2025,      676008101,1,1,75,4,2022, 
2025,      676209601,1,2,32,3,2023,4
2025,      676209801,1,1,24,11,2021, 
2025,      676209801,2,2,75,12,2021, 
2025,      676514401,1,2,0,6,2021, 
2025,      676601901,1,1,44,4,2022, 
2025,      676800801,1,1,79,11,2024, 
2025,      676909901,1,2,86,11,2021, 
2025,      676909901,2,1,88,4,2024, 
2025,      677004401,1,1,47,5,2022, 
2025,      677207101,1,1,62,6,2022, 
2025,      677306701,1,2,67,11,2024, 
2025,      677400201,1,1,62,10,2024, 
2025,      677404401,1,1,72,5,2020, 
2025,      677705301,1,1,66,2,2023, 
2025,      677705901,1,1,60,5,2022, 
2025,      678004801,1,1,90,12,2023, 
2025,      678200701,1,1,85,3,2021, 
2025,      678200701,2,2,87,6,2022, 
2025,      678211701,1,1,82,4,2021, 
2025,      678303001,1,1,76,2,2025, 
2025,      678405401,1,2,73,6,2024, 
2025,      678501601,1,1,51,1,2022, 
2025,      678502201,1,1,39,8,2022, 
2025,      678611101,1,1,85,3,2025, 
2025,      678711101,1,1,92,7,2020, 
2025,      679004801,1,1,60,3,2021, 
2025,      679117801,1,2,91,9,2024, 
2025,      679418601,1,2,26,5,2020,4
2025,      679701801,1,1,50,1,2020, 
2025,      679902101,1,1,57,12,2021, 
2025,      680100101,1,2,83,7,2022, 
2025,      680100201,1,1,29,9,2024, 
2025,      680204201,1,1,60,5,2023, 
2025,      680307201,1,2,97,9,2022, 
2025,      680314901,1,1,76,5,2020, 
2025,      680410501,1,1,57,7,2020, 
2025,      680502701,1,2,73,9,2022, 
2025,      680512601,1,2,73,8,2020, 
2025,      680609701,1,1,71,9,2023, 
2025,      680803101,1,2,63,1,2020, 
2025,      680812201,1,2,66,7,2022, 
2025,      681100901,1,2,77,2,2020, 
2025,      681106901,1,2,82,12,2021, 
2025,      681310101,1,2,85,8,2024, 
2025,      681501401,1,2,50,4,2021, 
2025,      681602101,1,1,83,2,2021, 
2025,      681719901,1,1,84,8,2020, 
2025,      682003401,1,2,88,8,2024, 
2025,      682307201,1,2,39,12,2023,4
2025,      682307401,1,1,35,8,2021, 
2025,      682314401,1,2,64,6,2020, 
2025,      682314401,2,1,76,10,2022, 
2025,      682414001,1,1,82,6,2022, 
2025,      682611101,1,2,55,10,2024, 
2025,      682704401,1,1,30,10,2020, 
2025,      682806601,1,2,14,9,2021,4
2025,      683005001,1,2,81,1,2023, 
2025,      683105701,1,2,87,9,2022, 
2025,      683207401,1,2,56,9,2020, 
2025,      683316201,1,1,89,9,2022, 
2025,      683604601,1,2,89,5,2024, 
2025,      683605301,1,2,30,2,2020,4
2025,      683614801,1,2,86,11,2024, 
2025,      684218101,1,2,80,11,2020, 
2025,      684313401,1,1,83,8,2024, 
2025,      684313601,1,1,89,1,2024, 
2025,      684506101,1,1,69,4,2022, 
2025,      684600601,1,1,95,9,2024, 
2025,      684620201,1,2,81,7,2021, 
2025,      684704801,1,1,99,2,2020, 
2025,      684712401,1,2,57,4,2021, 
2025,      684808001,1,1,49,11,2020, 
2025,      684809001,1,1,18,7,2020, 
2025,      684915501,1,1,76,1,2020, 
2025,      685012101,1,1,22,10,2022, 
2025,      685207901,1,2,96,2,2021, 
2025,      685308001,1,2,87,6,2024, 
2025,      685507601,1,1,72,8,2021, 
2025,      685602301,1,2,62,7,2020, 
2025,      685610402,1,2,80,2,2021, 
2025,      685615901,1,1,85,8,2021, 
2025,      685813501,1,2,100,5,2024, 
2025,      685908601,1,2,47,1,2023,4
2025,      686000401,1,2,55,2,2023, 
2025,      686001701,1,2,39,6,2022,4
2025,      686100601,1,1,39,3,2021, 
2025,      686400701,1,2,82,10,2022, 
2025,      686503901,1,2,37,2,2023,4
2025,      686505501,1,2,52,4,2021, 
2025,      686613801,1,2,69,3,2021, 
2025,      686615701,1,2,86,3,2025, 
2025,      686618101,1,2,60,4,2020, 
2025,      686708101,1,2,70,4,2025, 
2025,      686711501,1,2,63,4,2020, 
2025,      686720901,1,1,83,3,2023, 
2025,      686806701,1,1,66,11,2023, 
2025,      686816401,1,2,94,11,2024, 
2025,      687112601,1,2,61,6,2023, 
2025,      687317601,1,1,77,1,2020, 
2025,      687317901,1,2,60,6,2020, 
2025,      687404401,1,1,22,11,2020, 
2025,      687501101,1,1,80,6,2024, 
2025,      687506201,1,1,65,7,2020, 
2025,      687614601,1,1,78,6,2025, 
2025,      687818201,1,1,9,12,2023, 
2025,      687909301,1,1,8,10,2022, 
2025,      688014801,1,1,8,10,2024, 
2025,      688112301,1,1,16,8,2024, 
2025,      688608801,1,1,24,4,2021, 
2025,      688614001,1,1,78,4,2023, 
2025,      688705201,1,1,67,1,2023, 
2025,      689005301,1,2,85,9,2023, 
2025,      689305501,1,2,52,2,2020, 
2025,      689404701,1,2,66,8,2022, 
2025,      689703001,1,1,26,10,2024, 
2025,      689902701,1,2,87,6,2025, 
2025,      690004301,1,2,75,2,2025, 
2025,      690311301,1,2,82,9,2020, 
2025,      690409601,1,1,71,2,2020, 
2025,      690503801,1,1,53,11,2024, 
2025,      690511201,1,1,78,9,2023, 
2025,      690513601,1,2,55,8,2020, 
2025,      690702001,1,1,25,6,2022, 
2025,      690704401,1,1,32,2,2022, 
2025,      690913901,1,2,32,6,2023,4
2025,      691107601,1,2,78,7,2024, 
2025,      691107801,1,1,62,2,2023, 
2025,      691315101,1,2,82,10,2022, 
2025,      691405901,1,1,42,10,2021, 
2025,      691600801,1,1,28,2,2024, 
2025,      691707601,1,1,8,10,2024, 
2025,      691707601,2,1,26,10,2024, 
2025,      691800401,1,1,38,2,2020, 
2025,      691902701,1,2,95,11,2023, 
2025,      692000701,1,1,75,11,2023, 
2025,      692001401,1,2,96,1,2025, 
2025,      692002501,1,1,85,5,2023, 
2025,      692003701,1,1,76,6,2020, 
2025,      692104101,1,1,90,12,2024, 
2025,      692200501,1,2,84,5,2025, 
2025,      692200701,1,1,84,1,2022, 
2025,      692200801,1,2,35,1,2024,4
2025,      692201501,1,2,82,9,2021, 
2025,      692305801,1,1,80,11,2020, 
2025,      692401001,1,2,91,3,2025, 
2025,      693101901,1,1,55,7,2021, 
2025,      693407601,1,2,94,2,2024, 
2025,      693500401,1,2,13,4,2023,4
2025,      693602601,1,1,56,6,2021, 
2025,      693707901,1,1,33,2,2023, 
2025,      693804101,1,1,65,2,2025, 
2025,      693901401,1,2,92,11,2020, 
2025,      693902101,1,2,80,3,2023, 
2025,      694001101,1,1,69,6,2024, 
2025,      694301401,1,2,58,2,2023, 
2025,      694302701,1,2,72,1,2025, 
2025,      694303101,1,1,66,11,2022, 
2025,      694410301,1,2,60,6,2024, 
2025,      694511901,1,1,41,11,2020, 
2025,      694511901,2,1,36,7,2021, 
2025,      694602601,1,1,79,6,2023, 
2025,      694604001,1,2,76,7,2020, 
2025,      694608601,1,2,86,8,2021, 
2025,      694608601,2,2,88,3,2024, 
2025,      694803001,1,2,84,7,2024, 
2025,      694803301,1,2,74,10,2020, 
2025,      694907301,1,2,74,2,2024, 
2025,      695008901,1,2,67,3,2020, 
2025,      695313401,1,2,96,8,2020, 
2025,      695313401,2,1,27,5,2021, 
2025,      695505401,1,2,68,5,2020, 
2025,      695701001,1,2,81,2,2022, 
2025,      695707301,1,1,42,4,2021, 
2025,      696005701,1,1,84,5,2020, 
2025,      696006001,1,1,35,6,2023, 
2025,      696102201,1,1,79,3,2024, 
2025,      696204601,1,2,78,4,2025, 
2025,      696601801,1,1,29,8,2020, 
2025,      696603401,1,1,99,11,2023, 
2025,      696702501,1,1,60,6,2021, 
2025,      696702901,1,2,30,4,2024,4
2025,      697100401,1,2,60,6,2021, 
2025,      697101601,1,1,12,6,2022, 
2025,      697104201,1,2,2,12,2024, 
2025,      697200601,1,1,79,8,2021, 
2025,      697200801,1,2,70,4,2023, 
2025,      697201001,1,2,84,7,2023, 
2025,      697300401,1,1,90,2,2025, 
2025,      697602201,1,2,67,4,2023, 
2025,      697702401,1,1,80,11,2021, 
2025,      697800301,1,2,92,9,2022, 
2025,      697800601,1,2,82,4,2023, 
2025,      697807601,1,1,60,11,2020, 
2025,      697912301,1,2,83,10,2023, 
2025,      698000501,1,1,79,6,2024, 
2025,      698107601,1,1,67,3,2023, 
2025,      698206801,1,2,40,4,2022,4
2025,      698304301,1,1,0,12,2023, 
2025,      698409901,1,2,59,10,2023, 
2025,      698616601,1,2,41,5,2021,1
2025,      698703901,1,1,71,7,2022, 
2025,      698803901,1,2,40,12,2023,4
2025,      698909501,1,2,98,12,2022, 
2025,      699010601,1,1,63,4,2022, 
2025,      699301301,1,2,65,3,2024, 
2025,      699505101,1,1,19,6,2023, 
2025,      699906401,1,1,89,6,2021, 
2025,      700005001,1,2,92,2,2021, 
2025,      700205701,1,2,88,4,2023, 
2025,      700205701,2,1,69,11,2024, 
2025,      700508001,1,1,73,10,2023, 
2025,      701405601,1,2,63,9,2022, 
2025,      701501501,1,1,93,2,2022, 
2025,      701501901,1,2,88,1,2024, 
2025,      701704201,1,2,82,3,2021, 
2025,      701812901,1,2,54,3,2021, 
2025,      702011801,1,1,82,8,2021, 
2025,      702011801,2,2,79,2,2023, 
2025,      702109301,1,2,64,1,2021, 
2025,      702204301,1,1,98,6,2022, 
2025,      702207701,1,1,74,12,2023, 
2025,      702600901,1,2,69,8,2022, 
2025,      702608201,1,2,66,7,2022, 
2025,      702608601,1,2,63,5,2021, 
2025,      703010601,1,1,68,1,2020, 
2025,      703502701,1,1,39,9,2024, 
2025,      703604101,1,1,34,8,2020, 
2025,      703604101,2,1,65,3,2023, 
2025,      703808701,1,1,72,4,2025, 
2025,      703910301,1,1,91,7,2023, 
2025,      703912601,1,1,73,12,2021, 
2025,      704409101,1,1,62,3,2021, 
2025,      704600301,1,1,52,3,2021, 
2025,      704709301,1,1,0,7,2024, 
2025,      704710201,1,1,65,3,2021, 
2025,      704805301,1,2,78,3,2025, 
2025,      704815401,1,2,86,5,2025, 
2025,      704904901,1,1,40,5,2022, 
2025,      705407701,1,1,93,2,2024, 
2025,      705407801,1,1,1,11,2024, 
2025,      705503501,1,1,46,5,2021, 
2025,      705504401,1,2,0,10,2022, 
2025,      705606301,1,1,98,10,2024, 
2025,      705608101,1,2,75,7,2023, 
2025,      705701801,1,1,53,3,2023, 
2025,      705800301,1,1,57,9,2022, 
2025,      706205301,1,1,1,6,2020, 
2025,      706304801,1,1,83,12,2021, 
2025,      706306301,1,2,93,11,2023, 
2025,      706401101,1,1,72,9,2025, 
2025,      706514801,1,1,66,12,2025, 
2025,      706605301,1,1,72,10,2025, 
2025,      706717701,1,2,3,9,2021, 
2025,      706912901,1,1,88,4,2021, 
2025,      707013001,1,2,72,5,2024, 
2025,      707211801,1,1,72,5,2025, 
2025,      707311401,1,1,82,6,2021, 
2025,      707311401,2,2,82,6,2023, 
2025,      707401201,1,2,44,12,2022,4
2025,      707500501,1,1,90,2,2025, 
2025,      707500801,1,1,78,7,2023, 
2025,      707600101,1,2,70,1,2023, 
2025,      707601401,1,1,67,9,2025, 
2025,      707602501,1,2,64,6,2023, 
2025,      707700701,1,1,67,2,2025, 
2025,      707701201,1,2,75,4,2022, 
2025,      707701301,1,1,28,6,2022, 
2025,      707703101,1,2,53,5,2025, 
2025,      707703201,1,2,51,8,2020, 
2025,      707705601,1,2,83,2,2021, 
2025,      707813601,1,1,63,9,2021, 
2025,      707901001,1,2,57,5,2021, 
2025,      708016601,1,1,82,1,2022, 
2025,      708106301,1,1,99,6,2020, 
2025,      708301701,1,2,88,9,2023, 
2025,      708502001,1,2,105,5,2022, 
2025,      708503801,1,2,38,9,2022,4
2025,      708705701,1,1,65,11,2022, 
2025,      708707801,1,2,91,3,2023, 
2025,      708804601,1,2,0,6,2023, 
2025,      709002201,1,1,52,4,2023, 
2025,      709305401,1,2,78,11,2024, 
2025,      709307901,1,2,89,3,2022, 
2025,      709403501,1,1,52,12,2022, 
2025,      709404201,1,2,79,4,2022, 
2025,      709603301,1,1,80,1,2021, 
2025,      710102001,1,2,83,6,2022, 
2025,      710210401,1,1,52,10,2021, 
2025,      710501401,1,1,32,5,2022, 
2025,      710506401,1,1,51,11,2020, 
2025,      710601501,1,2,63,5,2021, 
2025,      710601601,1,2,61,5,2021, 
2025,      710607401,1,1,93,10,2023, 
2025,      710607501,1,1,78,11,2023, 
2025,      710706201,1,1,90,6,2024, 
2025,      711004501,1,1,94,12,2024, 
2025,      711107001,1,2,37,9,2023,4
2025,      711405701,1,2,92,5,2020, 
2025,      711405701,2,1,73,5,2023, 
2025,      711405701,3,2,48,8,2023,4
2025,      711406701,1,2,87,1,2021, 
2025,      711408301,1,2,75,7,2023, 
2025,      711808101,1,1,76,4,2025, 
2025,      712207801,1,1,72,11,2022, 
2025,      712706901,1,1,22,9,2022, 
2025,      712804801,1,2,92,7,2024, 
2025,      713008501,1,2,76,4,2020, 
2025,      713100901,1,2,79,2,2021, 
2025,      713102801,1,2,51,10,2020, 
2025,      713204301,1,2,39,2,2023,4
2025,      713300501,1,1,69,8,2024, 
2025,      713301801,1,2,54,6,2025, 
2025,      713302001,1,2,67,3,2024, 
2025,      713603601,1,1,33,6,2023, 
2025,      713611401,1,2,3,3,2021, 
2025,      713804901,1,2,78,7,2023, 
2025,      714002901,1,1,82,1,2022, 
2025,      714103501,1,1,43,4,2022, 
2025,      714104401,1,2,99,6,2024, 
2025,      714105101,1,2,90,10,2022, 
2025,      714306801,1,2,98,9,2023, 
2025,      714306901,1,1,80,11,2021, 
2025,      714601001,1,2,69,5,2023, 
2025,      714603501,1,2,65,3,2021, 
2025,      714804401,1,1,55,10,2024, 
2025,      714804501,1,1,90,3,2021, 
2025,      714902001,1,1,67,8,2025, 
2025,      714902101,1,1,84,1,2025, 
2025,      714902801,1,2,84,6,2020, 
2025,      714903101,1,1,85,9,2020, 
2025,      714903501,1,1,58,1,2022, 
2025,      715000701,1,1,80,10,2023, 
2025,      715104201,1,2,87,11,2023, 
2025,      715105601,1,2,82,10,2024, 
2025,      715106101,1,2,98,3,2022, 
2025,      715106101,2,1,97,7,2024, 
2025,      715200301,1,1,102,5,2025, 
2025,      715301101,1,1,72,1,2026, 
2025,      715305901,1,1,96,3,2025, 
2025,      715903401,1,2,40,8,2024,2
2025,      716602701,1,1,56,12,2021, 
2025,      716719401,1,2,95,11,2023, 
2025,      716802901,1,2,50,9,2025, 
2025,      716803801,1,2,84,7,2022, 
2025,      716903001,1,1,65,2,2025, 
2025,      716909901,1,2,87,6,2025, 
2025,      717008701,1,1,66,10,2022, 
2025,      717306901,1,2,65,2,2021, 
2025,      717311401,1,2,88,6,2022, 
2025,      717405201,1,2,72,6,2021, 
2025,      717508801,1,2,84,7,2023, 
2025,      717807501,1,1,48,11,2024, 
2025,      718014601,1,2,65,4,2020, 
2025,      718108901,1,2,73,5,2025, 
2025,      718315601,1,2,63,3,2020, 
2025,      718317601,1,2,46,2,2024,4
2025,      718407801,1,1,62,1,2021, 
2025,      718607801,1,1,74,5,2024, 
2025,      718610901,1,1,82,3,2020, 
2025,      718703501,1,2,88,8,2022, 
2025,      718703501,2,1,90,9,2023, 
2025,      718800801,1,1,74,2,2020, 
2025,      719010701,1,2,82,1,2020, 
2025,      719208701,1,2,38,12,2023,4
2025,      719303801,1,2,48,10,2023,4
2025,      719603201,1,1,39,12,2020, 
2025,      719606801,1,1,84,6,2023, 
2025,      719706901,1,2,99,12,2024, 
2025,      720001901,1,1,21,6,2025, 
2025,      720400401,1,1,90,2,2025, 
2025,      720704201,1,1,73,1,2025, 
2025,      720809201,1,2,82,8,2020, 
2025,      720904801,1,1,19,4,2024, 
2025,      721206301,1,2,17,4,2025,4
2025,      721401401,1,1,84,8,2024, 
2025,      721403801,1,2,64,3,2025, 
2025,      721504201,1,1,65,9,2024, 
2025,      721601501,1,2,98,2,2025, 
2025,      721707601,1,1,87,5,2022, 
2025,      721707601,2,2,90,5,2022, 
2025,      721803201,1,2,52,5,2021, 
2025,      721803601,1,1,22,9,2020, 
2025,      721803601,2,1,78,12,2021, 
2025,      721806501,1,1,90,2,2020, 
2025,      722108701,1,2,78,11,2024, 
2025,      722303701,1,1,10,9,2023, 
2025,      722307401,1,1,43,6,2025, 
2025,      722403801,1,1,60,12,2021, 
2025,      722501801,1,1,0,4,2025, 
2025,      722606601,1,1,80,10,2024, 
2025,      722800101,1,1,0,5,2021, 
2025,      723402501,1,2,51,3,2024, 
2025,      723406201,1,1,48,8,2025, 
2025,      723500401,1,2,81,3,2021, 
2025,      723501401,1,1,88,12,2022, 
2025,      723602001,1,2,72,2,2021, 
2025,      723800601,1,2,78,3,2024, 
2025,      724000901,1,1,83,5,2022, 
2025,      724003601,1,2,101,1,2021, 
2025,      724101001,1,2,11,7,2022, 
2025,      724207301,1,1,44,6,2024, 
2025,      724209301,1,1,78,11,2024, 
2025,      724503601,1,2,63,5,2022, 
2025,      724708901,1,1,83,4,2024, 
2025,      724801801,1,1,64,10,2020, 
2025,      724908301,1,2,65,1,2025, 
2025,      724908601,1,1,65,11,2020, 
2025,      725107501,1,1,96,10,2025, 
2025,      725111901,1,1,91,5,2020, 
2025,      725202601,1,1,92,1,2022, 
2025,      725214601,1,1,84,10,2025, 
2025,      725407701,1,2,76,3,2021, 
2025,      725609601,1,2,83,5,2021, 
2025,      725701701,1,2,52,4,2023, 
2025,      725704201,1,1,80,5,2023, 
2025,      725709301,1,1,57,4,2025, 
2025,      725902301,1,2,64,2,2021, 
2025,      725905401,1,2,27,9,2020,4
2025,      726103001,1,2,70,6,2022, 
2025,      726105701,1,1,75,9,2023, 
2025,      726109701,1,1,67,8,2020, 
2025,      726308601,1,1,87,8,2020, 
2025,      726308601,2,2,76,4,2021, 
2025,      726309301,1,1,74,9,2022, 
2025,      726405901,1,2,84,1,2023, 
2025,      726501601,1,1,83,3,2021, 
2025,      726506001,1,1,76,10,2023, 
2025,      726607601,1,1,66,8,2021, 
2025,      726611001,1,1,41,1,2021, 
2025,      726700301,1,1,82,6,2020, 
2025,      726700601,1,1,71,2,2020, 
2025,      726703601,1,1,46,3,2021, 
2025,      726705301,1,1,71,2,2021, 
2025,      726905301,1,1,26,10,2024, 
2025,      727001101,1,1,81,8,2022, 
2025,      727008501,1,2,75,5,2025, 
2025,      727403401,1,2,57,7,2024, 
2025,      727801501,1,1,29,5,2024, 
2025,      727805301,1,1,21,11,2024, 
2025,      728008301,1,2,86,6,2024, 
2025,      728108101,1,1,1,7,2020, 
2025,      728112101,1,1,1,5,2021, 
2025,      728302001,1,1,30,2,2024, 
2025,      728309301,1,1,2,9,2024, 
2025,      728407701,1,2,85,7,2024, 
2025,      728409801,1,2,75,3,2021, 
2025,      728500801,1,2,94,8,2023, 
2025,      728503501,1,2,73,5,2023, 
2025,      728504001,1,2,96,7,2022, 
2025,      728600801,1,1,60,3,2022, 
2025,      728706301,1,1,46,3,2023, 
2025,      728806001,1,2,1,6,2020, 
2025,      729103601,1,1,45,9,2020, 
2025,      729411401,1,1,58,11,2020, 
2025,      729520901,1,1,67,2,2025, 
2025,      729609901,1,2,85,8,2025, 
2025,      729701301,1,1,87,1,2024, 
2025,      729902901,1,2,68,10,2021, 
2025,      730004701,1,2,77,1,2022, 
2025,      730004701,2,1,79,7,2024, 
2025,      730205501,1,2,36,10,2021,4
2025,      730210001,1,2,82,3,2022, 
2025,      730300801,1,1,62,1,2020, 
2025,      730505401,1,1,100,12,2024, 
2025,      730601101,1,2,86,8,2025, 
2025,      730710201,1,1,50,4,2025, 
2025,      730807201,1,1,74,2,2022, 
2025,      731100301,1,2,53,8,2020, 
2025,      731209401,1,1,91,8,2021, 
2025,      731310801,1,2,92,9,2022, 
2025,      731409401,1,2,53,3,2024, 
2025,      731409401,2,1,75,4,2025, 
2025,      731700101,1,1,87,8,2023, 
2025,      731710401,1,2,57,3,2025, 
2025,      731809801,1,2,50,6,2021, 
2025,      732006401,1,2,25,2,2024,4
2025,      732009301,1,1,28,3,2021, 
2025,      732206201,1,2,70,2,2023, 
2025,      732305601,1,1,53,4,2020, 
2025,      732307201,1,2,53,10,2020, 
2025,      732412901,1,1,53,6,2020, 
2025,      732600801,1,1,85,6,2024, 
2025,      732606101,1,2,1,7,2021, 
2025,      733003801,1,2,87,1,2024, 
2025,      733119301,1,2,84,2,2025, 
2025,      733305501,1,2,72,5,2024, 
2025,      733316501,1,1,55,8,2022, 
2025,      733406801,1,1,65,6,2023, 
2025,      733503901,1,2,92,6,2023, 
2025,      733503901,2,2,81,10,2023, 
2025,      733606101,1,1,83,6,2022, 
2025,      733611101,1,2,62,2,2021, 
2025,      733613201,1,1,39,9,2022, 
2025,      733907201,1,1,84,3,2021, 
2025,      733907501,1,1,88,7,2020, 
2025,      733907501,2,1,55,11,2023, 
2025,      734001701,1,1,24,5,2025, 
2025,      734208701,1,2,79,2,2022, 
2025,      734300801,1,1,40,10,2024, 
2025,      734302401,1,2,67,8,2021, 
2025,      734315301,1,2,39,9,2022,4
2025,      734712101,1,1,63,4,2022, 
2025,      734801601,1,1,42,3,2023, 
2025,      735010401,1,2,73,7,2020, 
2025,      735105201,1,1,75,5,2020, 
2025,      735304801,1,1,60,9,2020, 
2025,      735404201,1,1,72,2,2024, 
2025,      735603701,1,1,63,4,2020, 
2025,      735709001,1,1,76,3,2021, 
2025,      735802101,1,1,44,2,2020, 
2025,      735810201,1,1,67,6,2021, 
2025,      735908102,1,2,64,1,2021, 
2025,      736002401,1,2,74,3,2021, 
2025,      736002401,2,1,58,4,2021, 
2025,      736013001,1,1,72,2,2021, 
2025,      736302001,1,2,82,3,2022, 
2025,      736707801,1,1,52,3,2020, 
2025,      736809101,1,2,74,6,2020, 
2025,      736809101,2,1,84,3,2024, 
2025,      737018401,1,1,39,2,2021, 
2025,      737407301,1,1,35,2,2020, 
2025,      737708601,1,1,47,1,2021, 
2025,      737708601,2,2,70,6,2025, 
2025,      737711701,1,2,0,2,2021, 
2025,      738005101,1,1,75,4,2023, 
2025,      738115901,1,2,78,6,2022, 
2025,      738305401,1,2,62,1,2024, 
2025,      738400901,1,1,57,5,2024, 
2025,      738611701,1,2,84,7,2020, 
2025,      738712901,1,2,54,5,2025, 
2025,      738801201,1,1,71,8,2020, 
2025,      738812601,1,1,81,4,2022, 
2025,      738906201,1,1,86,2,2022, 
2025,      738912101,1,2,70,5,2020, 
2025,      738917301,1,1,18,1,2022, 
2025,      739011601,1,2,92,10,2020, 
2025,      739114601,1,1,86,9,2025, 
2025,      739207201,1,2,63,9,2023, 
2025,      739405701,1,2,43,7,2022,4
2025,      739412301,1,2,82,11,2023, 
2025,      739417401,1,2,63,8,2025, 
2025,      739511901,1,2,65,8,2021, 
2025,      739705801,1,1,73,1,2023, 
2025,      739710701,1,2,81,5,2024, 
2025,      739902301,1,1,81,6,2020, 
2025,      739912401,1,2,64,5,2022, 
2025,      740303901,1,1,60,2,2022, 
2025,      740305601,1,1,41,7,2023, 
2025,      740405801,1,1,68,8,2021, 
2025,      740503001,1,1,50,6,2023, 
2025,      740515601,1,1,80,1,2024, 
2025,      740517801,1,1,78,11,2025, 
2025,      740602101,1,1,13,4,2022, 
2025,      740613201,1,1,38,10,2022, 
2025,      740805701,1,2,57,1,2020, 
2025,      740805801,1,2,52,4,2021, 
2025,      740809801,1,2,94,6,2020, 
2025,      740908901,1,1,53,4,2020, 
2025,      740908901,2,2,21,2,2022,4
2025,      741116201,1,2,79,4,2022, 
2025,      741308201,1,1,62,8,2024, 
2025,      741403301,1,1,83,1,2025, 
2025,      741509801,1,2,81,8,2024, 
2025,      741605801,1,1,66,12,2024, 
2025,      741700101,1,2,0,5,2024, 
2025,      741804501,1,1,90,5,2025, 
2025,      741904601,1,1,77,7,2021, 
2025,      741904801,1,2,67,8,2024, 
2025,      741914401,1,2,71,6,2023, 
2025,      742108601,1,1,50,12,2020, 
2025,      742206801,1,1,80,10,2024, 
2025,      742212101,1,1,12,1,2022, 
2025,      742212201,1,1,0,8,2024, 
2025,      742606801,1,1,60,10,2024, 
2025,      742903601,1,2,53,5,2020, 
2025,      743109301,1,1,51,9,2024, 
2025,      743118301,1,1,71,1,2024, 
2025,      743201401,1,2,0,12,2024, 
2025,      743306601,1,1,6,12,2023, 
2025,      743905801,1,2,46,9,2024,4
2025,      744001201,1,1,67,10,2023, 
2025,      744001301,1,1,51,12,2025, 
2025,      744100301,1,1,23,6,2020, 
2025,      744201201,1,1,100,2,2022, 
2025,      744202501,1,2,52,2,2022, 
2025,      744202501,2,2,79,7,2024, 
2025,      744306801,1,2,54,4,2022, 
2025,      745000501,1,1,50,9,2020, 
2025,      745005201,1,1,61,5,2022, 
2025,      745100201,1,1,91,7,2025, 
2025,      745504601,1,2,83,8,2020, 
2025,      745507001,1,1,70,2,2024, 
2025,      745600401,1,1,75,10,2020, 
2025,      745602901,1,2,97,7,2023, 
2025,      745707701,1,1,64,9,2024, 
2025,      745801201,1,1,16,5,2022, 
2025,      746002601,1,2,92,8,2021, 
2025,      746100901,1,2,79,5,2021, 
2025,      746201901,1,1,92,5,2024, 
2025,      746502601,1,1,30,8,2025, 
2025,      746510401,1,1,28,1,2022, 
2025,      746604701,1,2,73,9,2023, 
2025,      746707901,1,2,61,6,2021, 
2025,      746801501,1,2,86,3,2023, 
2025,      746904401,1,2,54,11,2024, 
2025,      746906701,1,2,85,1,2025, 
2025,      746906701,2,2,62,8,2025, 
2025,      747605901,1,2,62,2,2022, 
2025,      747701901,1,2,85,9,2025, 
2025,      747703401,1,1,70,12,2024, 
2025,      747900601,1,1,34,5,2024, 
2025,      747909001,1,2,86,3,2021, 
2025,      748102801,1,1,61,5,2021, 
2025,      748109201,1,2,50,6,2024, 
2025,      748206701,1,2,56,12,2021, 
2025,      748303501,1,1,42,8,2025, 
2025,      748306101,1,2,56,2,2020, 
2025,      748311601,1,2,59,5,2022, 
2025,      748606701,1,1,96,3,2024, 
2025,      748703901,1,2,0,5,2022, 
2025,      749002901,1,1,35,12,2022, 
2025,      749200101,1,2,1,3,2025, 
2025,      749200501,1,1,65,4,2020, 
2025,      749300901,1,1,48,2,2020, 
2025,      749300901,2,2,39,3,2021,4
2025,      749303301,1,1,80,10,2023, 
2025,      749311501,1,1,89,5,2024, 
2025,      749509301,1,1,53,8,2020, 
2025,      749513601,1,2,92,4,2020, 
2025,      749513601,2,1,85,5,2021, 
2025,      749606001,1,1,76,1,2022, 
2025,      749926001,1,2,84,10,2020, 
2025,      750113801,1,2,82,5,2025, 
2025,      750113901,1,1,88,2,2022, 
2025,      751102601,1,2,89,1,2023, 
2025,      751200301,1,1,38,2,2026, 
2025,      751205601,1,2,8,10,2021, 
2025,      751207101,1,1,40,1,2025, 
2025,      751303001,1,2,52,1,2024, 
2025,      751501601,1,1,54,10,2022, 
2025,      751501801,1,2,95,3,2025, 
2025,      751502201,1,2,76,6,2022, 
2025,      751601701,1,2,66,10,2023, 
2025,      751800601,1,1,61,11,2023, 
2025,      751800701,1,1,0,7,2024, 
