ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,QH91,QH93,QH95,QH96,QH96A,QH96M,QH96AC,QH97D,QH97M,QH97A,QH99,QH101,QH103,QH106,QHVIOLEN,QH100B
2025,      749500801,7495,8,1, ,2,1,2,2,4,2, , , , ,2,2,2,2,2
2025,      749506201,7495,62,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      749506801,7495,68,1, ,2,1,1,10,0,2, , , , ,2,2, ,1,2
2025,      749506901,7495,69,1, ,2,1,2,9,0,2, , , , ,2,2,2,2,2
2025,      749509301,7495,93,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      749511001,7495,110,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      749512101,7495,121,1, ,2,1,1,5,0,2, , , , ,2,2, ,1,2
2025,      749512801,7495,128,1, ,2,2, , , , , , , , ,2,2, ,3,2
2025,      749512802,7495,128,2, ,2,1,1,2,0,2, , , , ,1,2,2,1,2
2025,      749513601,7495,136,1,2,2,1,1,13,0,2, , , , ,2,2,2,2,1
2025,      749515201,7495,152,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      749601201,7496,12,1,2,2,1,1,3,0,2, , , , ,1,2,2,1,2
2025,      749602201,7496,22,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      749603701,7496,37,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      749605701,7496,57,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      749606001,7496,60,1, ,2,2, , , , , , , ,1,2,2, ,2,2
2025,      749606501,7496,65,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      749606901,7496,69,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      749606902,7496,69,2,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      749606903,7496,69,3, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      749607701,7496,77,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      749609601,7496,96,1, ,2,2, , , , , , , , ,2,2,2,4,2
2025,      749610701,7496,107,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      749700601,7497,6,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      749700701,7497,7,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      749702001,7497,20,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      749702801,7497,28,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      749703001,7497,30,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      749705201,7497,52,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      749708401,7497,84,1,2,2,2, , , , , , , , ,2,2,2,5,2
2025,      749710201,7497,102,1,2,2,1,3,1,3,2, , , , ,2,2,2,3,2
2025,      749711001,7497,110,1,2,2,1,5,0,6,2, , , , ,2,2,2,5,1
2025,      749806101,7498,61,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      749806201,7498,62,1,2,2,1,2,2,0,2, , , , ,2,2,2,2,1
2025,      749806301,7498,63,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      749806401,7498,64,1,2,2,2, , , , , , , , ,1,2, ,2,2
2025,      749806501,7498,65,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      749812101,7498,121,1,2,2,1,2,1,0,2, , , , ,1,2,2,2,2
2025,      749812201,7498,122,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      749812301,7498,123,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      749812401,7498,124,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      749812501,7498,125,1, ,2,1,2,1,0,2, , , , ,2,2,2,2,1
2025,      749815601,7498,156,1, ,2,1,2,2,3,2, , , , ,1,1,2,2,2
2025,      749815701,7498,157,1, ,2,1,2,0,4,2, , , , ,1,2,2,2,1
2025,      749815901,7498,159,1, ,2,1,2,1,0,2, , , , ,1,1,2,2,1
2025,      749816001,7498,160,1, ,2,1,2,2,0,2, , , , ,1,2, ,2,2
2025,      749906201,7499,62,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      749906301,7499,63,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      749906401,7499,64,1,2,2,2, , , , , , , , ,2,1, ,2,2
2025,      749906501,7499,65,1, ,2,1,2,6,0,2, , , , ,1,2,2,2,2
2025,      749906601,7499,66,1,2,2,2, , , , , , , , ,2,1, ,4,2
2025,      749910201,7499,102,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      749910301,7499,103,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      749910401,7499,104,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      749910501,7499,105,1, ,2,1,2,1,10,2, , , , ,2,1,2,2,1
2025,      749910601,7499,106,1, ,2,2, , , , , , , ,2,2,1, ,0, 
2025,      749925601,7499,256,1, ,2,1,2,1,0,2, , , , ,1,2,2,2,2
2025,      749925701,7499,257,1, ,2,2, , , , , , , ,1,2,1, ,0, 
2025,      749926001,7499,260,1,2,2,2, , , , , , , , ,1,1,2,2,1
2025,      749926101,7499,261,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      749926401,7499,264,1,2,2,2, , , , , , , , ,1,1,2,2,1
2025,      750000901,7500,9,1,2,2,1,1,8,0,2, , , , ,2,2, ,1,2
2025,      750001101,7500,11,1, ,2,1,2,0,8,2, , , , ,1,2,2,2,1
2025,      750001401,7500,14,1,2,2,1,1,13,0,2, , , , ,1,2,2,6,2
2025,      750001701,7500,17,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      750001901,7500,19,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      750006601,7500,66,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      750006801,7500,68,1, ,2,2, , , , , , , ,1,1,2, ,0, 
2025,      750006901,7500,69,1, ,2,1,2,9,0,2, , , , ,1,2,2,2,1
2025,      750007001,7500,70,1, ,2,1,2,9,0,2, , , , ,1,2, ,2,2
2025,      750007101,7500,71,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      750009801,7500,98,1, ,2,1,2,5,0,2, , , , ,1,2,2,2,1
2025,      750009901,7500,99,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      750010001,7500,100,1,2,2,1,2,2,0,2, , , , ,1,2,2,2,1
2025,      750010101,7500,101,1, ,2,2, , , , , , , , ,1,2, ,0, 
2025,      750010201,7500,102,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      750100101,7501,1,1,2,2,1,2,4,0,2, , , , ,1,1,2,2,2
2025,      750100301,7501,3,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      750100401,7501,4,1,2,2,2, , , , , , , , ,1,2, ,4,2
2025,      750100501,7501,5,1, ,2,1,2,8,0,2, , , , ,1,2, ,2,2
2025,      750100601,7501,6,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      750103601,7501,36,1, ,2,1,2,4,0,2, , , , ,2,2, ,2,2
2025,      750103701,7501,37,1,2,2,1,2,4,0,2, , , , ,1,2, ,2,2
2025,      750103801,7501,38,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      750103901,7501,39,1, ,2,1,2,8,0,2, , , , ,1,2, ,2,2
2025,      750104001,7501,40,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      750113601,7501,136,1, ,2,2, , , , , , , , ,1,2,2,4,2
2025,      750113701,7501,137,1,2,2,1,7,0,4,2, , , , ,1,2,2,7,2
2025,      750113801,7501,138,1,2,2,1,2,13,0,2, , , , ,1,1,2,4,2
2025,      750113901,7501,139,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      750114001,7501,140,1,2,2,1,3,1,5,2, , , , ,1,2,2,3,1
2025,      750200601,7502,6,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      750200901,7502,9,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      750201401,7502,14,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      750201601,7502,16,1, ,2,2, , , , , , , , ,1,2,2,1,2
2025,      750204001,7502,40,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      750205001,7502,50,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      750208001,7502,80,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      750300701,7503,7,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      750301101,7503,11,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      750302901,7503,29,1, ,2,1,1,2,4,2, , , , ,2,2,2,1,2
2025,      750304001,7503,40,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      750304201,7503,42,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      750304901,7503,49,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      750305201,7503,52,1,2,2,2, , , , , , , ,2,2,2, ,4,2
2025,      750401301,7504,13,1, ,2,1,2,3,8,2, , , , ,2,2, ,2,2
2025,      750401601,7504,16,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      750402101,7504,21,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      750402201,7504,22,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      750402301,7504,23,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      750403001,7504,30,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      750405101,7504,51,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      750405701,7504,57,1, ,2,2, , , , , , , , ,1,2,2,1,2
2025,      750406301,7504,63,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      750406601,7504,66,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      750502401,7505,24,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      750504501,7505,45,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      750504701,7505,47,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      750505201,7505,52,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      750505901,7505,59,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      750506001,7505,60,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      750506701,7505,67,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      750507101,7505,71,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      750507701,7505,77,1, ,2,1,1,2,8,2, , , , ,2,2,2,1,2
2025,      750600801,7506,8,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      750601301,7506,13,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      750602501,7506,25,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      750603101,7506,31,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      750604101,7506,41,1, ,2,2, , , , , , , , ,1,2,1,2,1
2025,      750605701,7506,57,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      750606201,7506,62,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      750606601,7506,66,1, ,2,1,1,2,0,2, , , , ,2,2,1,1,1
2025,      750606801,7506,68,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      750607801,7506,78,1, ,2,2, , , , , , , , ,1,2, ,3,2
2025,      750700201,7507,2,1, ,2,2, , , , , , , ,2,2,2, ,4,2
2025,      750700501,7507,5,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      750700901,7507,9,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      750702301,7507,23,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      750703001,7507,30,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      750705801,7507,58,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      750706701,7507,67,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      750707301,7507,73,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      750708301,7507,83,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      750802501,7508,25,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      750803001,7508,30,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      750804401,7508,44,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      750806501,7508,65,1, ,2,1,2,1,0,2, , , , ,1,2,2,2,2
2025,      750806601,7508,66,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      750807001,7508,70,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      750807901,7508,79,1, ,2,1,2,1,6,2, , , , ,1,2,1,2,2
2025,      750900701,7509,7,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      750902701,7509,27,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      750903501,7509,35,1, ,2,2, , , , , , , , ,1,2,2,1,2
2025,      750903901,7509,39,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      750904201,7509,42,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      750904601,7509,46,1, ,2,2, , , , , , , , ,1,2,1,1,2
2025,      750904801,7509,48,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      750905301,7509,53,1, ,2,1,1,8,8,2, , , , ,1,2,2,1,2
2025,      750905601,7509,56,1, ,2,1,1,12,0,2, , , , ,1,2,2,1,2
2025,      751000501,7510,5,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      751000601,7510,6,1,2,2,2, , , , , , , , ,1,2,1,3,2
2025,      751001601,7510,16,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751002501,7510,25,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751004101,7510,41,1,2,2,2, , , , , , , , ,2,2,1,1,2
2025,      751004301,7510,43,1,2,2,2, , , , , , , , ,1,2,1,3,2
2025,      751004801,7510,48,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      751005801,7510,58,1,2,2,2, , , , , , , , ,2,2,2,4,2
2025,      751005901,7510,59,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      751100101,7511,1,1, ,2,1,2,10,7,2, , , , ,2,2, ,2,2
2025,      751100201,7511,2,1,2,2,2, , , , , , , , ,1,2,2,3,2
2025,      751100301,7511,3,1, ,2,1,2,11,6,2, , , , ,2,2, ,2,2
2025,      751100401,7511,4,1, ,2,2, , , , , , , ,2,1,2, ,0, 
2025,      751100501,7511,5,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      751100601,7511,6,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751100701,7511,7,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      751100801,7511,8,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      751100901,7511,9,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      751101001,7511,10,1,2,2,1,2,10,7,2, , , , ,1,2, ,3,2
2025,      751102201,7511,22,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751102301,7511,23,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751102401,7511,24,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      751102501,7511,25,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751102601,7511,26,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751200301,7512,3,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751200401,7512,4,1, ,2,2, , , , , , , , ,1,2,2,1,2
2025,      751201901,7512,19,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751202401,7512,24,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      751203501,7512,35,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751205001,7512,50,1,2,2,1,2,2,2,2, , , , ,1,2,2,2,1
2025,      751205401,7512,54,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751205601,7512,56,1,2,2,1,2,13,2,2, , , , ,1,2,2,2,1
2025,      751206801,7512,68,1, ,2,1,2,4,2,2, , , , ,1,2, ,2,2
2025,      751207101,7512,71,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      751207401,7512,74,1, ,2,1,1,2,2,2, , , , ,1,2,2,1,1
2025,      751207701,7512,77,1, ,2,1,1,2,0,2, , , , ,1,2,2,1,1
2025,      751208001,7512,80,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      751300101,7513,1,1,2,2,1,1,10,9,2, , , , ,1,2,2,4,2
2025,      751300201,7513,2,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751300301,7513,3,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751300401,7513,4,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751300501,7513,5,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751300601,7513,6,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751300701,7513,7,1, ,2,1,1,10,8,2, , , , ,1,2,2,1,2
2025,      751300801,7513,8,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751300901,7513,9,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751301001,7513,10,1,2,2,2, , , , , , , ,2,2,2, ,3,2
2025,      751302601,7513,26,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751302701,7513,27,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751302801,7513,28,1, ,2,2, , , , , , , ,1,2,2, ,3,2
2025,      751302901,7513,29,1, ,2,1,2,0,1,2, , , , ,1,2,2,2,2
2025,      751303001,7513,30,1, ,2,1,1,1,8,2, , , ,2,2,2, ,0, 
2025,      751400601,7514,6,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      751400701,7514,7,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      751400801,7514,8,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751400901,7514,9,1, ,2,1,2,5,0,2, , , , ,2,2, ,2,2
2025,      751401101,7514,11,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751401901,7514,19,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751402001,7514,20,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751402201,7514,22,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751403301,7514,33,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      751403401,7514,34,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      751403501,7514,35,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751403601,7514,36,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751403701,7514,37,1,2,2,1,2,0,8,2, , , , ,1,2,2,2,2
2025,      751404301,7514,43,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      751404801,7514,48,1, ,2,1,2,13,0,2, , , , ,1,2, ,0,2
2025,      751501601,7515,16,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751501701,7515,17,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      751501801,7515,18,1,2,2,1,1,6,11,2, , , , ,2,2, ,5,2
2025,      751501901,7515,19,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      751502001,7515,20,1, ,2,1,1,2,10,2, , , , ,2,2,2,1,1
2025,      751502101,7515,21,1, ,2,2, , , , , , , , ,1,2,2,3,2
2025,      751502201,7515,22,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751502301,7515,23,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751502401,7515,24,1, ,2,1,2,1,11,2, , , , ,1,2,2,2,1
2025,      751502501,7515,25,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751506401,7515,64,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751506501,7515,65,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      751506601,7515,66,1, ,2,1,1,4,11,2, , , , ,1,2,2,1,2
2025,      751506701,7515,67,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751506801,7515,68,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751600601,7516,6,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751600701,7516,7,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751600901,7516,9,1,2,2,1,1,13,11,2, , , , ,2,2, ,1,2
2025,      751601001,7516,10,1, ,2,1,1,5,0,2, , , ,1,1,2, ,1,2
2025,      751601201,7516,12,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      751601301,7516,13,1, ,2,1,1,1,11,2, , , , ,1,2, ,1,2
2025,      751601401,7516,14,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      751601501,7516,15,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751601601,7516,16,1, ,2,1,1,10,0,2, , , , ,1,2,2,1,1
2025,      751601701,7516,17,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      751602601,7516,26,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751602701,7516,27,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      751602801,7516,28,1, ,2,2, , , , , , , , ,1,2, ,0, 
2025,      751602901,7516,29,1, ,2,1,1,13,11,2, , , , ,2,2, ,0, 
2025,      751702101,7517,21,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      751702201,7517,22,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751702301,7517,23,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751702401,7517,24,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751702501,7517,25,1, ,2,1,1,2,2,2, , , , ,1,2,2,1,2
2025,      751703101,7517,31,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      751703201,7517,32,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751703301,7517,33,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      751703401,7517,34,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751703901,7517,39,1, ,2,2, , , , , , , ,1,2,2,2,3,2
2025,      751706601,7517,66,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751706701,7517,67,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751706801,7517,68,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751706901,7517,69,1,2,2,2, , , , , , , , ,1,2,2,1,1
2025,      751707001,7517,70,1, ,2,1,1,6,9,2, , , , ,1,2, ,1,2
2025,      751800601,7518,6,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751800701,7518,7,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751800801,7518,8,1, ,2,2, , , , , , , , ,1,2, ,3,2
2025,      751800901,7518,9,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751801001,7518,10,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751801101,7518,11,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      751801201,7518,12,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751801301,7518,13,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751801401,7518,14,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751801501,7518,15,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751802601,7518,26,1, ,2,1,2,2,8,2, , , , ,1,2,2,2,1
2025,      751802701,7518,27,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751802801,7518,28,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751802901,7518,29,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751803001,7518,30,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      751900101,7519,1,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751900301,7519,3,1, ,2,1,2,1,5,2, , , , ,2,2,2,2,1
2025,      751900401,7519,4,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751900501,7519,5,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751901301,7519,13,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751901401,7519,14,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      751901501,7519,15,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      751905401,7519,54,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      751905601,7519,56,1, ,2,1,2,5,0,2, , , , ,2,2, ,2,2
2025,      751905701,7519,57,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      751905801,7519,58,1, ,2,2, , , , , , , , ,1,2, ,0, 
2025,      751905901,7519,59,1, ,2,2, , , , , , , , ,1,2,2,1,2
2025,      752000801,7520,8,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      752001601,7520,16,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      752002701,7520,27,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      752002702,7520,27,2, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      752003601,7520,36,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      752005701,7520,57,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      752007201,7520,72,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      752007202,7520,72,2,2,2,2, , , , , , , , ,2,2,1,1,2
2025,      752007501,7520,75,1, ,2,2, , , , , , , ,2,2,2, ,2,2
2025,      752008701,7520,87,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      752008801,7520,88,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      752009101,7520,91,1, ,2,1,2,1,10,2, , , , ,1,2,2,2,2
2025,      752101101,7521,11,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      752105601,7521,56,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      752106701,7521,67,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      752107401,7521,74,1,2,2,2, , , , , , , , ,2,2,2,6,2
2025,      752109101,7521,91,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      752109501,7521,95,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      752111401,7521,114,1, ,2,2, , , , , , , , ,2,2, ,0,2
2025,      752115701,7521,157,1, ,2,1,2,1,4,2, , , , ,2,2,2,2,2
2025,      752116301,7521,163,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      752118801,7521,188,1, ,2,2, , , , , , , ,1,2,2,2,4,2
2025,      752201801,7522,18,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      752203601,7522,36,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      752204001,7522,40,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      752204101,7522,41,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      752205101,7522,51,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      752210201,7522,102,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      752211601,7522,116,1, ,2,2, , , , , , , , ,2,2,2,5,2
2025,      752212801,7522,128,1,2,2,1,1,0,10,2, , , , ,2,2,2,1,2
2025,      752216901,7522,169,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      752218001,7522,180,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      752300501,7523,5,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      752302001,7523,20,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      752303801,7523,38,1, ,2,2, , , , , , , , ,2,2,1,0,2
2025,      752304201,7523,42,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      752305001,7523,50,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      752305002,7523,50,2, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      752305003,7523,50,3, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      752305701,7523,57,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      752306901,7523,69,1,2,2,2, , , , , , , ,2,2,2, ,2,2
