ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS102_1A,PS102_1M,PS102_1S,PS4
2025,      438200101,4,4382,1,1,0,3,2,2
2025,      438200201,3,4382,2,1,1,3,2,1
2025,      438200701,4,4382,7,1,0,3,2,1
2025,      438207101,3,4382,71,1,4,5,1,1
2025,      438207101,4,4382,71,1,2,5,2,2
2025,      438407901,2,4384,79,1,0,3,1,1
2025,      438407901,3,4384,79,1,0,3,2,2
2025,      438509901,3,4385,99,1,1,5,2,1
2025,      438517701,3,4385,177,1,1,6,2,1
2025,      438601701,4,4386,17,1,0,3,2,1
2025,      438604201,3,4386,42,1,1,3,2,1
2025,      438604301,4,4386,43,1,2,1,2,1
2025,      438604901,3,4386,49,1,0,1,2,1
2025,      438606201,3,4386,62,1,1,3,1,1
2025,      438606201,4,4386,62,1,0,1,2,2
2025,      438701601,5,4387,16,1,3,0,2,1
2025,      438703701,4,4387,37,1,1,6,2,1
2025,      438708301,4,4387,83,1,2,9,2,1
2025,      438803501,5,4388,35,1,1,0,2,1
2025,      438807201,3,4388,72,1,1,0,2,1
2025,      438807901,4,4388,79,1,3,0,2,1
2025,      438808701,3,4388,87,1,1,6,2,1
2025,      438912201,5,4389,122,1,3,1,2,1
2025,      438912301,3,4389,123,1,1,4,2,1
2025,      439002201,4,4390,22,1,2,0,2,1
2025,      439103101,1,4391,31,1,3,0,2,1
2025,      439103201,3,4391,32,1,2,5,1,1
2025,      439103201,4,4391,32,1,2,5,2,2
2025,      439103501,3,4391,35,1,6,5,1,1
2025,      439103501,4,4391,35,1,1,5,2,2
2025,      439103601,3,4391,36,1,1,0,2,1
2025,      439105001,7,4391,50,1,0,1,2,1
2025,      439108301,4,4391,83,1,0,3,2,1
2025,      439201301,4,4392,13,1,0,8,2,1
2025,      439201401,4,4392,14,1,3,2,2,1
2025,      439201801,3,4392,18,1,1,0,2,1
2025,      439209501,3,4392,95,1,5,0,1,1
2025,      439209501,4,4392,95,1,3,0,2,2
2025,      439209701,3,4392,97,1,0,6,2,1
2025,      439303601,3,4393,36,1,0,4,2,1
2025,      439305901,4,4393,59,1,0,4,2,1
2025,      439306001,3,4393,60,1,0,9,2,1
2025,      439313001,3,4393,130,1,0,5,2,1
2025,      439400401,3,4394,4,1,0,4,1,1
2025,      439400401,5,4394,4,1,5,0,2,2
2025,      439400501,3,4394,5,1,3,2,2,1
2025,      439400601,2,4394,6,1,0,5,2,1
2025,      439412201,5,4394,122,1,2,0,1,1
2025,      439412201,6,4394,122,1,0,8,2,2
2025,      439501901,7,4395,19,1,0,7,2,1
2025,      439504601,5,4395,46,1,2,6,2,1
2025,      439504901,3,4395,49,1,4,2,2,1
2025,      439508201,2,4395,82,1,1,8,1,1
2025,      439508201,3,4395,82,1,1,8,2,2
2025,      439602201,3,4396,22,1,6,4,1,1
2025,      439602201,4,4396,22,1,1,3,2,2
2025,      439602401,3,4396,24,1,3,6,2,1
2025,      439704201,3,4397,42,1,3,0,2,1
2025,      439704601,1,4397,46,1,0,4,2,1
2025,      439708401,2,4397,84,1,2,9,2,1
