ID1,QHCLUSTER,QHNUMBER,QHHOME,PS107_1A,PS107_1M,PS107_1S,PS6,HVIDX,HHID
2023,1231,27,1,0,3,2,1,4,      123102701
2023,1238,2,1,1,2,2,1,5,      123800201
2023,1241,14,1,0,3,2,1,2,      124101401
2023,1241,61,1,0,2,2,1,3,      124106101
2023,1241,126,1,0,1,2,1,3,      124112601
2023,1247,24,1,0,3,2,1,5,      124702401
2023,1247,61,1,0,1,2,1,5,      124706101
2023,1253,82,1,0,2,2,1,2,      125308201
2023,1301,116,1,0,5,2,1,4,      130111601
2023,1334,86,1,1,0,2,1,5,      133408601
2023,1334,123,1,0,11,2,1,4,      133412301
2023,1342,62,1,0,2,2,1,3,      134206201
2023,1343,3,1,0,2,2,1,4,      134300301
2023,1437,364,1,0,4,2,1,8,      143736401
2023,1443,10,1,0,1,2,1,3,      144301001
2023,1467,118,1,0,10,2,1,3,      146711801
2023,1478,10,1,1,6,2,1,3,      147801001
2023,1488,47,1,1,1,2,1,3,      148804701
2023,1492,23,1,1,5,2,1,3,      149202301
2023,1492,54,1,1,0,2,1,4,      149205401
2023,1493,96,1,1,1,2,1,3,      149309601
2023,1519,36,1,0,1,2,1,8,      151903601
2023,1519,37,1,0,1,2,1,4,      151903701
2023,1529,105,1,0,2,2,1,4,      152910501
2023,1543,178,1,1,1,2,1,5,      154317801
2023,1544,77,1,0,5,2,1,5,      154407701
2023,1544,165,1,1,6,2,1,3,      154416501
2023,1557,26,1,2,6,2,1,6,      155702601
2023,1557,115,1,0,4,2,1,3,      155711501
2023,1560,13,1,0,1,2,1,6,      156001301
2023,1560,49,1,0,2,2,1,3,      156004901
2023,1560,61,1,0,8,2,1,4,      156006101
2023,1560,116,1,1,5,2,1,5,      156011601
2023,1626,168,1,0,2,2,1,4,      162616801
2023,1627,9,1,0,6,2,1,3,      162700901
2023,1638,13,1,0,1,2,1,4,      163801301
2023,1638,25,1,0,1,2,1,6,      163802501
2023,1638,72,1,0,5,2,1,11,      163807201
2023,1647,25,1,0,7,2,1,3,      164702501
2023,1704,42,1,0,5,2,1,4,      170404201
2023,1744,203,1,0,2,2,1,5,      174420301
2023,1755,95,1,0,4,2,1,4,      175509501
2023,1763,73,1,0,9,2,1,3,      176307301
2023,1779,16,1,0,3,2,1,5,      177901601
2023,1779,29,1,1,0,2,1,5,      177902901
2023,1779,50,1,1,6,2,1,2,      177905001
2023,1779,62,1,0,9,2,1,4,      177906201
2023,1807,115,1,0,9,2,1,4,      180711501
2023,1825,137,1,0,2,2,1,3,      182513701
2023,1832,89,1,1,6,2,1,3,      183208901
2023,1850,15,1,1,9,2,1,3,      185001501
2023,1860,11,1,0,7,2,1,4,      186001101
2023,1873,92,1,1,6,2,1,6,      187309201
2023,1879,18,1,0,3,2,1,3,      187901801
2023,1881,94,1,0,1,2,1,5,      188109401
2023,1881,107,1,0,3,2,1,5,      188110701
2023,1881,112,1,0,4,2,1,4,      188111201
2023,1894,1,1,0,1,2,1,4,      189400101
2023,1894,38,1,0,2,2,1,3,      189403801
2023,1894,44,1,0,1,2,1,5,      189404401
2023,1897,9,1,0,4,2,1,4,      189700901
2023,1897,12,1,1,9,2,1,5,      189701201
2023,1897,27,1,0,1,2,1,4,      189702701
2023,1908,44,1,0,3,2,1,4,      190804401
2023,1976,76,1,0,8,2,1,3,      197607601
2023,2024,44,1,2,4,2,1,3,      202404401
2023,2064,168,1,0,11,2,1,4,      206416801
2023,2064,192,1,0,8,2,1,4,      206419201
2023,2088,48,1,0,7,2,1,4,      208804801
2023,2109,86,1,1,0,2,1,4,      210908601
2023,2111,39,1,1,3,2,1,3,      211103901
2023,2111,65,1,0,8,1,1,4,      211106501
2023,2111,65,1,0,8,2,2,5,      211106501
2023,2140,98,1,1,9,2,1,5,      214009801
2023,2176,27,1,0,1,2,1,5,      217602701
2023,2187,8,1,2,0,1,1,4,      218700801
2023,2187,8,1,0,11,2,2,5,      218700801
2023,2199,156,1,0,8,2,1,5,      219915601
2023,2216,167,1,0,4,2,1,4,      221616701
2023,2225,4,1,0,7,2,1,4,      222500401
2023,2225,70,1,0,7,2,1,2,      222507001
