ID1,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX,HHID
2023,1623,4,1,4,0,2,1,1,      162300401
2023,1639,42,1,0,9,2,1,1,      163904201
2023,1645,14,1,0,5,2,1,1,      164501401
2023,1647,62,1,8,3,2,1,1,      164706201
2023,1662,43,1,4,6,2,1,1,      166204301
2023,1664,9,1,7,98,2,1,2,      166400901
2023,1671,163,1,4,7,1,1,1,      167116301
2023,1671,163,1,3,7,2,2,2,      167116301
2023,1671,164,1,1,7,2,1,1,      167116401
2023,1672,310,1,3,9,2,1,1,      167231001
2023,1677,11,1,5,8,2,1,1,      167701101
2023,1681,77,1,3,98,1,1,1,      168107701
2023,1681,77,1,3,98,2,2,2,      168107701
2023,1681,120,1,2,10,2,1,1,      168112001
2023,1686,79,1,4,0,2,1,5,      168607901
2023,1714,71,1,5,0,2,1,2,      171407101
2023,1728,37,1,8,0,1,1,1,      172803701
2023,1728,37,1,8,0,2,2,2,      172803701
2023,1728,52,1,5,0,2,1,1,      172805201
2023,1728,74,1,6,0,2,1,1,      172807401
2023,1728,76,1,98,98,2,1,1,      172807601
2023,1728,78,1,0,4,2,1,2,      172807801
2023,1737,23,1,6,98,2,1,1,      173702301
2023,1740,8,1,4,2,1,1,1,      174000801
2023,1740,8,1,1,2,2,2,2,      174000801
2023,1740,33,1,5,0,2,1,3,      174003301
2023,1740,99,1,6,4,1,1,1,      174009901
2023,1740,99,1,3,4,2,2,2,      174009901
2023,1747,71,1,5,0,2,1,1,      174707101
2023,1748,112,1,1,6,2,1,1,      174811201
2023,1763,84,1,7,0,2,1,8,      176308401
2023,1772,7,1,4,0,2,1,7,      177200701
2023,1772,11,1,8,0,2,1,3,      177201101
2023,1772,85,1,2,0,2,1,2,      177208501
2023,1772,86,1,2,0,2,1,2,      177208601
2023,1772,87,1,6,0,2,1,1,      177208701
2023,1772,95,1,5,10,2,1,1,      177209501
2023,1772,98,1,8,11,1,1,1,      177209801
2023,1772,98,1,8,11,2,2,2,      177209801
2023,1777,7,1,8,0,2,1,1,      177700701
2023,1777,17,1,3,0,2,1,1,      177701701
