ID1,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M,HHID
2023,1,1,75,10,2021, ,      428802801
2023,1,1,55,9,2020, ,      429102401
2023,1,1,49,8,2020, ,      429208601
2023,1,2,66,1,2023, ,      429508801
2023,1,1,68,3,2020, ,      429509501
2023,1,2,66,5,2021, ,      429603301
2023,2,1,70,6,2021, ,      429603301
2023,1,2,60,5,2023, ,      429700601
2023,1,2,63,2,2021, ,      429707401
2023,1,1,82,6,2019, ,      429803201
2023,1,1,83,7,2023, ,      429907401
2023,1,1,71,12,2021, ,      430012101
2023,1,1,45,4,2021, ,      430104801
2023,1,2,72,12,2020, ,      430111501
2023,2,1,79,12,2020, ,      430111501
2023,1,1,73,2,2021, ,      430202501
2023,1,2,80,5,2018, ,      430301301
2023,1,2,52,10,2022, ,      430303501
2023,1,2,94,1,2023, ,      430305701
2023,1,1,89,8,2019, ,      430417501
2023,1,1,40,10,2023, ,      430714501
2023,1,1,49,8,2021, ,      430910901
2023,1,1,38,7,2023, ,      431107601
2023,1,1,48,1,2022, ,      431118101
2023,1,1,27,1,2020, ,      431207501
2023,1,1,67,11,2018, ,      431309901
2023,1,1,40,10,2023, ,      431500301
2023,1,2,84,10,2023, ,      431610501
2023,1,2,23,6,2019,4,      431813801
2023,1,2,80,10,2022, ,      431902101
2023,1,2,90,6,2023, ,      431902301
2023,1,1,50,9,2021, ,      431902901
2023,1,1,75,12,2020, ,      432005601
2023,1,1,65,5,2020, ,      432205301
2023,1,1,54,5,2021, ,      432301501
2023,1,2,53,12,2019, ,      432307601
2023,1,1,5,11,2022, ,      432419601
2023,1,2,61,5,2021, ,      432504701
2023,1,2,64,5,2020, ,      432707801
2023,1,1,25,10,2018, ,      433103001
2023,1,2,15,2,2020,4,      433106701
2023,1,1,33,9,2018, ,      433203001
2023,1,2,93,6,2020, ,      433408001
2023,1,2,51,2,2020, ,      433409901
2023,1,2,56,2,2021, ,      433505401
2023,1,2,14,9,2022,4,      433615001
2023,1,1,70,3,2021, ,      433703001
2023,1,2,0,5,2023, ,      433703301
2023,1,1,98,8,2020, ,      433704701
2023,1,1,6,5,2022, ,      434107901
2023,1,1,80,5,2021, ,      434108001
2023,1,1,28,9,2023, ,      434110201
2023,1,1,35,12,2019, ,      434603701
2023,1,1,57,4,2021, ,      434703201
2023,1,2,93,11,2022, ,      435000901
2023,1,2,27,8,2021,2,      435411301
2023,1,2,23,6,2018,4,      435414101
2023,1,1,22,3,2018, ,      435505301
2023,1,1,70,12,2022, ,      435510701
2023,1,1,0,2,2018, ,      435512201
2023,2,1,0,5,2019, ,      435512201
2023,1,2,0,11,2022, ,      435601401
2023,1,2,68,10,2020, ,      435601501
2023,1,1,80,8,2018, ,      435704101
2023,2,1,75,8,2019, ,      435704101
2023,1,2,64,3,2020, ,      435704401
2023,1,1,66,12,2018, ,      435800201
2023,1,1,82,10,2021, ,      435900901
2023,1,2,67,11,2022, ,      435906101
2023,1,1,59,10,2019, ,      436105301
2023,1,1,70,3,2023, ,      436205501
2023,1,2,99,8,2018, ,      436206101
2023,1,1,77,8,2018, ,      436301101
2023,1,2,98,6,2022, ,      436307101
2023,1,1,32,5,2021, ,      436400401
2023,2,1,71,12,2022, ,      436400401
2023,1,1,20,10,2022, ,      436506601
2023,1,1,59,4,2020, ,      436608501
2023,1,2,62,5,2021, ,      436703601
2023,1,1,56,4,2020, ,      436710701
2023,2,2,54,4,2020, ,      436710701
2023,1,1,87,5,2023, ,      436804601
2023,1,2,93,12,2018, ,      436906901
2023,2,1,71,6,2020, ,      436906901
2023,1,1,61,9,2021, ,      437002301
2023,1,1,55,8,2021, ,      437009601
2023,1,1,56,12,2018, ,      437302501
2023,1,1,93,12,2021, ,      437308601
2023,1,1,74,8,2021, ,      437310401
2023,2,2,47,7,2022,4,      437310401
2023,1,2,65,12,2018, ,      437402201
2023,1,1,82,3,2022, ,      437702201
2023,1,2,76,7,2019, ,      437704401
2023,1,1,72,5,2018, ,      437806001
2023,1,2,89,7,2018, ,      437810501
2023,1,1,63,10,2022, ,      438005101
2023,1,1,60,9,2019, ,      438011801
2023,1,2,86,1,2023, ,      438306401
2023,1,1,28,12,2019, ,      438308901
2023,1,2,103,11,2020, ,      438503701
2023,2,2,14,8,2022,4,      438503701
2023,1,1,52,11,2019, ,      438602601
2023,1,1,60,1,2021, ,      438610601
2023,2,1,98,10,2021, ,      438610601
2023,1,2,65,6,2018, ,      438706001
2023,1,2,90,12,2019, ,      438708301
2023,1,2,97,5,2022, ,      438907601
2023,1,2,105,12,2021, ,      439102301
2023,1,2,90,3,2019, ,      439305301
2023,1,2,49,2,2018,4,      439307301
2023,1,1,55,9,2020, ,      439414001
2023,1,2,15,11,2022,4,      439506001
2023,1,1,58,8,2022, ,      439507501
2023,1,1,73,6,2021, ,      439602001
2023,1,2,90,2,2023, ,      439709001
2023,1,1,0,10,2022, ,      440000401
2023,1,1,22,3,2022, ,      440206501
2023,1,2,82,9,2020, ,      440306001
2023,1,2,73,4,2021, ,      440600101
2023,1,2,84,8,2021, ,      440600701
2023,1,1,70,2,2020, ,      440603501
2023,1,2,51,7,2022, ,      440604301
2023,1,2,55,8,2020, ,      440612901
2023,1,2,52,1,2019, ,      440704101
2023,1,2,90,6,2019, ,      440712801
2023,1,2,72,6,2020, ,      440910201
2023,1,1,74,8,2018, ,      441001401
2023,1,1,83,12,2019, ,      441003401
2023,1,1,33,5,2018, ,      441200801
2023,1,2,45,6,2020,4,      441201901
2023,1,2,92,4,2022, ,      441203201
2023,1,1,50,8,2022, ,      441302001
2023,1,1,93,6,2019, ,      442001601
2023,1,2,80,8,2020, ,      442006701
2023,1,2,69,9,2020, ,      442101101
2023,1,1,70,10,2019, ,      442501201
2023,1,2,78,7,2022, ,      442507901
2023,1,2,75,10,2020, ,      442610701
2023,1,1,80,8,2022, ,      442803201
2023,1,1,31,4,2018, ,      442906001
2023,1,1,40,9,2022, ,      442907801
2023,1,2,85,12,2022, ,      443011501
2023,1,1,66,9,2019, ,      443100601
2023,1,2,85,12,2021, ,      443202601
2023,1,2,36,1,2020,4,      443304801
2023,1,2,71,4,2023, ,      443405901
2023,1,1,65,11,2019, ,      443501001
2023,1,1,78,11,2019, ,      443603201
2023,1,2,102,7,2021, ,      443604501
2023,1,1,42,5,2021, ,      443801501
2023,1,2,98,6,2022, ,      443802501
2023,1,1,80,6,2020, ,      443802601
2023,1,2,75,7,2019, ,      444100901
2023,1,1,23,1,2018, ,      444101901
2023,1,2,44,3,2020,4,      444102701
2023,1,1,76,5,2022, ,      444104701
2023,1,1,80,2,2021, ,      444204501
2023,1,2,90,1,2019, ,      444205401
2023,1,1,44,7,2022, ,      444704901
2023,1,2,65,7,2020, ,      444707201
2023,1,2,80,1,2021, ,      444812401
2023,2,1,83,4,2021, ,      444812401
2023,1,1,19,10,2019, ,      444904101
2023,1,2,76,5,2021, ,      445103401
2023,1,1,22,3,2018, ,      445108501
2023,1,2,76,12,2022, ,      445200501
2023,1,1,73,12,2019, ,      445300101
2023,1,1,74,5,2018, ,      445600401
2023,1,2,60,11,2022, ,      445611401
2023,1,1,70,3,2022, ,      445701501
2023,1,1,51,1,2023, ,      445711101
2023,1,2,84,4,2021, ,      445805501
2023,1,1,75,4,2021, ,      446002901
2023,2,2,65,4,2021, ,      446002901
2023,1,1,63,1,2022, ,      446015101
2023,1,2,86,4,2018, ,      446101001
2023,1,1,23,2,2018, ,      446101301
2023,1,2,50,2,2022, ,      446106401
2023,1,2,60,11,2019, ,      446508501
2023,1,1,72,5,2020, ,      446705001
2023,1,2,71,3,2018, ,      446800701
2023,1,2,7,9,2020, ,      446801301
2023,2,2,59,5,2021, ,      446801301
2023,1,2,82,2,2021, ,      446803301
2023,1,1,15,7,2018, ,      446803501
2023,1,1,65,6,2022, ,      446808101
2023,1,2,33,7,2022,4,      446907801
2023,1,1,60,11,2021, ,      447002001
2023,1,1,70,2,2021, ,      447003801
2023,1,2,66,5,2019, ,      447108501
2023,1,1,48,2,2021, ,      447114501
2023,1,2,87,1,2021, ,      447704201
2023,1,2,65,1,2018, ,      447709101
2023,1,2,47,3,2021,4,      447709401
2023,1,2,57,11,2020, ,      447906501
2023,2,1,91,11,2020, ,      447906501
2023,1,1,50,9,2020, ,      448003301
2023,1,1,76,3,2020, ,      448210301
2023,2,1,98,8,2020, ,      448210301
2023,1,1,89,9,2022, ,      448303101
2023,1,1,47,1,2020, ,      448511701
2023,1,1,79,10,2021, ,      448807301
2023,1,2,52,12,2021, ,      448809601
2023,1,1,80,2,2022, ,      448902101
2023,1,2,85,1,2021, ,      449007001
2023,1,2,96,3,2019, ,      449008001
2023,1,2,63,1,2018, ,      449300701
2023,1,2,76,12,2018, ,      449300801
2023,1,1,84,10,2018, ,      449300901
2023,1,1,83,1,2019, ,      449302601
2023,1,1,93,7,2019, ,      449401201
2023,1,1,80,11,2021, ,      449404701
2023,1,2,73,5,2021, ,      449601001
2023,1,2,88,5,2023, ,      449601701
2023,1,1,74,7,2020, ,      449604901
2023,1,1,22,7,2021, ,      449710701
2023,1,2,41,8,2020,4,      450005201
2023,1,1,85,12,2019, ,      450402301
2023,1,1,62,3,2021, ,      450611301
2023,1,2,48,12,2021,4,      450703401
2023,1,1,25,10,2020, ,      450703501
2023,1,1,74,7,2020, ,      450704801
2023,1,2,4,12,2018, ,      450801201
2023,1,2,92,1,2023, ,      450805901
2023,1,1,63,4,2021, ,      451211301
2023,2,1,23,3,2023, ,      451211301
2023,1,1,7,11,2021, ,      451211401
2023,1,1,65,8,2020, ,      451503501
2023,1,1,76,4,2023, ,      451510901
2023,1,2,92,5,2021, ,      451611201
2023,1,1,58,3,2021, ,      451907301
2023,1,2,56,1,2022, ,      452300701
2023,1,2,86,2,2020, ,      452303801
2023,1,2,82,3,2021, ,      452402801
2023,1,1,86,8,2020, ,      452502101
2023,1,2,85,4,2022, ,      452502401
2023,1,2,83,10,2019, ,      452602801
2023,1,1,83,3,2022, ,      452801501
2023,1,1,34,1,2018, ,      452806901
2023,1,1,82,8,2020, ,      452900901
2023,1,1,0,8,2018, ,      452909901
2023,1,2,65,1,2023, ,      452910401
2023,1,1,85,4,2023, ,      453002501
2023,1,2,64,5,2021, ,      453100501
2023,1,1,46,9,2020, ,      453203701
2023,1,2,56,4,2021, ,      453301401
2023,1,2,82,12,2020, ,      453307401
2023,1,1,20,8,2022, ,      453401801
2023,1,1,72,8,2019, ,      453404801
2023,1,2,64,10,2018, ,      453707001
2023,1,2,69,7,2020, ,      453808601
2023,1,1,83,10,2020, ,      453809401
2023,1,2,60,11,2019, ,      454005201
2023,1,2,72,3,2023, ,      454102501
2023,1,1,47,5,2021, ,      454103601
2023,1,1,83,4,2021, ,      454104601
2023,1,1,74,2,2020, ,      454105901
2023,1,2,62,1,2021, ,      454108701
2023,1,2,54,3,2021, ,      454402401
2023,1,2,54,6,2020, ,      454411101
2023,1,1,81,6,2022, ,      454507901
2023,1,1,59,2,2020, ,      454601001
2023,2,2,90,8,2022, ,      454601001
2023,1,2,92,1,2022, ,      454603401
2023,1,1,74,9,2022, ,      455207801
2023,1,1,76,7,2021, ,      455306501
2023,1,1,72,9,2020, ,      455311901
2023,1,2,77,11,2020, ,      455401801
2023,1,1,79,8,2018, ,      455402901
2023,1,1,85,9,2022, ,      455510801
2023,1,1,82,8,2020, ,      455600101
2023,1,2,62,2,2019, ,      455609201
2023,1,1,59,3,2020, ,      456006201
2023,2,2,89,6,2020, ,      456006201
2023,1,2,45,5,2018,4,      456206401
2023,1,2,67,6,2021, ,      456514901
2023,1,2,72,10,2020, ,      456525301
2023,1,1,84,1,2023, ,      457116001
2023,1,1,82,2,2022, ,      457200601
2023,1,2,72,7,2019, ,      457211201
2023,1,1,68,1,2021, ,      457302601
2023,1,2,24,5,2022,2,      457404801
2023,1,2,24,6,2022,3,      457406301
2023,1,2,40,2,2021,4,      457513501
2023,1,2,41,6,2021,4,      457601901
2023,1,1,75,1,2019, ,      457604301
2023,1,1,79,6,2022, ,      457706601
2023,1,2,92,5,2021, ,      457803601
2023,2,1,64,5,2021, ,      457803601
2023,1,1,25,7,2022, ,      457917701
2023,2,1,32,8,2022, ,      457917701
2023,1,1,63,6,2018, ,      458001101
2023,1,2,100,11,2022, ,      458009001
2023,1,1,79,3,2022, ,      458013901
2023,1,1,71,5,2020, ,      458104701
2023,1,1,62,6,2019, ,      458110701
2023,1,2,63,6,2022, ,      458211401
2023,1,2,26,7,2021,4,      458405401
2023,1,1,79,1,2021, ,      458420701
2023,1,1,62,9,2021, ,      458421901
2023,1,1,21,9,2021, ,      458506101
2023,1,1,1,6,2023, ,      459203701
2023,1,2,55,12,2018, ,      459208001
2023,1,1,89,4,2021, ,      459304801
2023,1,1,82,11,2019, ,      459308701
2023,1,1,78,3,2018, ,      459400702
2023,1,1,14,5,2020, ,      459405001
2023,1,2,75,3,2022, ,      459411201
2023,1,2,62,4,2020, ,      459504501
2023,1,2,72,5,2021, ,      459509301
2023,1,1,79,3,2023, ,      459916802
2023,1,1,64,5,2018, ,      460006701
2023,2,2,90,1,2022, ,      460006701
2023,1,1,84,1,2020, ,      460303801
2023,2,2,64,3,2020, ,      460303801
2023,1,2,82,11,2020, ,      460307001
2023,1,1,75,9,2019, ,      460402901
2023,1,2,78,10,2022, ,      460505101
2023,1,2,54,10,2020, ,      460509901
2023,1,1,88,5,2021, ,      460700701
2023,1,2,80,7,2019, ,      460709601
2023,1,2,84,7,2021, ,      460711801
2023,1,2,87,4,2021, ,      460714401
2023,1,1,81,9,2018, ,      460809701
2023,1,1,90,3,2022, ,      460813801
2023,1,1,43,5,2021, ,      461010301
2023,1,1,17,3,2018, ,      461211501
2023,1,2,85,5,2020, ,      461304301
2023,1,2,57,1,2019, ,      461403301
2023,1,1,70,3,2021, ,      461602001
2023,1,2,94,12,2022, ,      461802101
2023,1,1,58,3,2021, ,      461900403
2023,1,1,91,6,2022, ,      461902201
2023,1,1,67,4,2021, ,      462103701
2023,1,1,65,7,2022, ,      462108001
2023,1,1,33,6,2019, ,      462202301
2023,1,2,41,2,2023,4,      462212001
2023,1,1,88,9,2020, ,      462300301
2023,1,1,80,6,2019, ,      462306501
2023,2,1,55,3,2020, ,      462306501
2023,1,1,67,10,2022, ,      462311501
2023,2,2,65,2,2023, ,      462311501
2023,1,2,81,5,2020, ,      462402601
2023,1,1,86,1,2018, ,      462501901
2023,2,2,62,3,2021, ,      462501901
2023,3,2,85,3,2023, ,      462501901
2023,1,1,70,6,2020, ,      462508301
2023,1,1,38,5,2020, ,      462605401
2023,1,2,72,5,2020, ,      462908801
2023,1,2,72,6,2020, ,      463001201
2023,1,1,59,9,2021, ,      463007201
2023,2,2,55,9,2021, ,      463007201
2023,1,1,39,6,2022, ,      463008301
2023,1,2,89,10,2020, ,      463011501
2023,1,2,75,3,2020, ,      463013401
2023,1,2,72,3,2019, ,      463015601
2023,1,2,72,8,2018, ,      463203701
2023,1,1,98,11,2022, ,      463310601
2023,1,1,65,10,2018, ,      463311801
2023,2,2,60,2,2020, ,      463311801
2023,1,1,25,4,2018, ,      463404201
2023,1,2,68,9,2018, ,      463406401
2023,1,1,32,10,2018, ,      463413201
2023,1,2,93,8,2020, ,      463604801
2023,1,1,35,5,2018, ,      463713401
2023,2,1,69,8,2020, ,      463713401
2023,1,1,48,6,2020, ,      463807501
2023,1,1,85,5,2020, ,      464002401
2023,1,2,86,5,2021, ,      464004101
2023,1,1,83,9,2019, ,      464010201
2023,2,1,53,6,2022, ,      464010201
2023,1,2,79,10,2021, ,      464312501
2023,1,1,82,7,2020, ,      464414001
2023,1,1,85,8,2019, ,      465008301
2023,1,1,63,8,2020, ,      465010201
2023,1,2,94,3,2022, ,      465116201
2023,1,1,73,4,2021, ,      465401701
2023,1,2,88,2,2023, ,      465413301
2023,1,1,74,4,2020, ,      465509301
2023,2,2,69,6,2022, ,      465509301
2023,1,1,60,7,2021, ,      466003301
2023,1,2,72,10,2020, ,      466115001
2023,1,1,75,2,2018, ,      466210401
2023,1,2,60,11,2019, ,      466213901
2023,1,2,44,12,2021,4,      466405201
2023,1,2,60,6,2022, ,      466606001
2023,1,2,90,7,2022, ,      466715201
2023,1,1,66,2,2021, ,      466901201
2023,1,2,87,12,2022, ,      467006001
2023,1,2,92,10,2018, ,      467109601
2023,1,2,76,7,2020, ,      467214201
2023,1,2,93,7,2022, ,      467301201
2023,1,1,84,1,2018, ,      467309501
2023,1,1,58,6,2020, ,      467406101
2023,1,2,78,1,2021, ,      467504101
2023,1,1,80,7,2019, ,      467609401
2023,1,2,84,6,2022, ,      467709001
2023,1,1,59,4,2021, ,      467801401
2023,1,1,0,5,2018, ,      467804901
2023,2,2,2,7,2022, ,      467804901
2023,1,1,72,12,2022, ,      467904701
2023,1,1,53,5,2020, ,      467904901
2023,1,2,64,3,2021, ,      468010301
2023,1,1,85,7,2019, ,      468010801
2023,1,2,86,6,2022, ,      468106501
2023,1,2,83,6,2020, ,      468201301
2023,1,2,86,1,2023, ,      468603201
2023,1,1,34,8,2020, ,      468705701
2023,1,2,53,3,2021, ,      468804201
2023,1,2,62,3,2020, ,      468804301
2023,1,2,48,9,2022,4,      468809201
2023,1,2,62,5,2018, ,      468902601
2023,1,2,64,4,2022, ,      468906201
2023,1,2,60,6,2018, ,      469014001
2023,2,2,51,4,2022, ,      469014001
2023,1,1,78,6,2021, ,      469206901
2023,1,2,63,4,2020, ,      469209301
2023,1,1,81,5,2021, ,      469310001
2023,1,1,74,7,2021, ,      469400601
2023,1,2,73,3,2018, ,      469406401
2023,1,1,55,4,2023, ,      469722701
2023,1,2,43,8,2018,4,      469815701
2023,1,1,73,8,2021, ,      469904201
2023,1,2,76,11,2020, ,      470000101
2023,1,2,0,11,2022, ,      470003301
2023,1,2,65,5,2020, ,      470003901
2023,1,2,22,3,2018,4,      470008501
2023,1,2,57,8,2022, ,      470108501
2023,1,2,2,4,2019, ,      470117601
2023,1,2,65,6,2020, ,      470208001
2023,1,1,31,9,2018, ,      470209701
2023,1,2,77,2,2022, ,      470404201
2023,1,1,84,1,2021, ,      470414301
2023,1,1,62,5,2020, ,      470500201
2023,1,1,52,2,2020, ,      470500301
2023,2,2,75,2,2022, ,      470500301
2023,1,2,77,2,2022, ,      470500501
2023,1,1,51,6,2022, ,      470500701
2023,1,2,51,2,2021, ,      470503901
2023,2,1,61,11,2021, ,      470503901
2023,1,1,55,3,2021, ,      470607201
2023,1,2,39,7,2021,4,      470709901
2023,1,2,62,11,2022, ,      470803701
2023,1,1,94,1,2022, ,      470903501
2023,1,1,38,4,2022, ,      471002001
2023,1,1,87,12,2019, ,      471102301
2023,1,1,78,9,2020, ,      471103501
2023,1,1,59,8,2018, ,      471105601
2023,1,1,62,1,2022, ,      471107201
2023,1,2,34,8,2022,4,      471203301
2023,1,1,61,7,2020, ,      471213501
2023,1,2,67,6,2021, ,      471504601
2023,1,2,85,4,2018, ,      471603001
2023,2,1,95,8,2021, ,      471603001
2023,1,1,65,2,2018, ,      471707701
2023,1,1,77,6,2019, ,      471901201
2023,1,2,1,5,2023, ,      471908301
2023,1,2,80,2,2021, ,      472104901
2023,1,1,20,4,2021, ,      472200801
2023,1,2,15,3,2020,4,      472301501
2023,1,1,80,5,2021, ,      472301601
2023,2,2,75,5,2021, ,      472301601
2023,1,1,33,11,2022, ,      472401401
2023,1,1,21,8,2022, ,      472402101
2023,1,2,91,3,2019, ,      472402401
2023,2,1,98,9,2022, ,      472402401
2023,1,2,62,1,2022, ,      472503301
2023,1,1,45,11,2019, ,      472804601
2023,1,2,98,10,2019, ,      472903001
2023,1,1,92,1,2023, ,      472905801
2023,1,2,51,5,2021, ,      473103101
2023,1,1,92,10,2021, ,      473401701
2023,1,1,20,7,2019, ,      473505901
2023,1,2,58,6,2018, ,      473601901
2023,1,2,65,5,2022, ,      473900401
2023,1,2,60,11,2020, ,      473902601
2023,1,2,56,3,2023, ,      473907801
2023,1,2,42,5,2020,4,      474205001
2023,1,1,23,11,2021, ,      474310801
2023,1,1,80,5,2019, ,      474500801
2023,1,1,55,9,2020, ,      475005901
2023,1,2,64,3,2023, ,      475108801
2023,1,1,55,12,2020, ,      475200801
2023,1,2,90,2,2022, ,      475307501
2023,1,2,76,10,2022, ,      475401001
2023,1,2,16,3,2021,4,      475601801
2023,1,2,12,6,2018,4,      476204201
2023,1,1,77,11,2021, ,      476507801
2023,1,1,85,4,2020, ,      477107201
2023,1,1,76,2,2021, ,      477207001
2023,1,1,84,5,2020, ,      477400301
2023,1,2,90,1,2020, ,      477405901
2023,1,1,55,8,2020, ,      477518201
2023,1,1,68,8,2019, ,      477601401
2023,1,1,61,2,2021, ,      477604801
2023,1,2,75,2,2022, ,      477610901
2023,1,2,74,5,2020, ,      477615501
2023,1,1,50,5,2020, ,      477617701
2023,2,2,78,5,2020, ,      477617701
2023,1,2,55,9,2019, ,      477703501
2023,1,1,78,5,2020, ,      477704701
2023,1,1,0,5,2021, ,      477706902
2023,1,1,69,5,2022, ,      477901701
2023,1,2,0,3,2020, ,      478104301
2023,1,1,100,5,2019, ,      478600701
2023,1,2,50,3,2021, ,      478607901
2023,1,2,84,11,2022, ,      478712501
2023,1,1,40,5,2021, ,      478802401
2023,1,1,81,3,2020, ,      479004901
2023,1,1,76,8,2021, ,      479105501
2023,1,2,84,10,2020, ,      479107101
2023,1,2,65,9,2020, ,      479308101
2023,1,2,62,1,2021, ,      479502401
2023,1,1,57,8,2021, ,      479601001
2023,1,2,93,5,2023, ,      479701301
2023,1,2,0,2,2021, ,      479701401
2023,1,1,72,7,2020, ,      479708701
2023,1,1,85,9,2020, ,      479906901
2023,1,1,83,11,2020, ,      480006201
2023,1,2,85,12,2020, ,      480102401
2023,1,2,101,1,2023, ,      480205701
2023,1,1,0,8,2019, ,      480212201
2023,1,2,83,1,2022, ,      480506201
2023,1,2,65,4,2021, ,      480604301
2023,1,1,63,6,2021, ,      480609101
2023,1,2,56,3,2020, ,      480700801
2023,1,1,53,9,2021, ,      480802301
2023,1,1,32,4,2019, ,      481211101
2023,1,2,80,5,2019, ,      481509601
2023,1,1,21,9,2019, ,      481603701
2023,1,2,81,12,2022, ,      481914801
2023,1,1,55,9,2020, ,      482003601
2023,1,2,56,4,2019, ,      482116601
2023,1,2,90,2,2022, ,      482403401
2023,1,2,51,11,2022, ,      482502201
2023,1,1,93,12,2022, ,      482503501
2023,1,2,85,11,2022, ,      482607001
2023,1,1,59,10,2020, ,      482609901
2023,1,2,86,2,2022, ,      482701401
2023,1,2,61,5,2021, ,      482702601
2023,1,2,67,3,2018, ,      482711301
2023,1,2,24,5,2020,4,      482909501
2023,1,1,88,2,2021, ,      483009201
2023,1,2,95,4,2020, ,      483103301
2023,1,2,62,7,2018, ,      483105701
2023,1,1,46,5,2020, ,      483107501
2023,1,1,44,8,2020, ,      483206101
2023,1,1,68,11,2018, ,      483701301
2023,1,1,57,9,2021, ,      483808401
2023,1,2,75,4,2022, ,      483904601
2023,1,1,57,6,2021, ,      484101201
2023,1,1,31,5,2023, ,      484403301
2023,1,2,84,5,2020, ,      484403501
2023,1,1,84,5,2022, ,      484506701
2023,1,1,27,2,2023, ,      484508101
2023,1,2,62,6,2020, ,      484910401
2023,1,1,80,8,2020, ,      485203301
2023,1,1,56,7,2020, ,      485302101
2023,1,1,53,7,2020, ,      485406601
2023,1,1,86,10,2022, ,      485704701
2023,1,1,23,8,2021, ,      485810401
2023,1,1,86,2,2022, ,      485813501
2023,1,1,46,2,2023, ,      485903801
2023,1,1,46,1,2019, ,      486011701
2023,2,1,21,12,2021, ,      486011701
2023,1,1,103,12,2022, ,      486105601
2023,1,1,97,2,2023, ,      486501501
2023,1,2,94,3,2023, ,      486816101
2023,1,1,86,1,2022, ,      486900101
2023,1,2,2,8,2021, ,      486906401
2023,1,2,60,4,2020, ,      487107501
2023,1,2,56,10,2019, ,      487204202
2023,1,1,28,3,2022, ,      487210601
2023,1,1,1,11,2021, ,      487311501
2023,1,1,28,2,2022, ,      487313201
2023,1,2,43,3,2021,4,      487401201
2023,1,1,58,1,2020, ,      487409801
2023,1,2,72,7,2019, ,      487510401
2023,1,1,78,4,2019, ,      487607901
2023,2,2,33,7,2020,4,      487607901
2023,1,2,62,3,2021, ,      487611301
2023,1,1,72,8,2020, ,      487614501
2023,1,2,80,10,2021, ,      487614701
2023,1,1,91,3,2020, ,      487615201
2023,1,2,42,5,2020,4,      487710801
2023,1,1,66,4,2021, ,      488012901
2023,1,1,62,10,2018, ,      488102101
2023,1,2,52,5,2020, ,      488107801
2023,1,1,52,2,2019, ,      488308101
2023,1,1,71,4,2021, ,      488308201
2023,1,1,80,11,2018, ,      488505001
2023,1,2,57,6,2021, ,      488606601
2023,1,2,30,10,2022,4,      488703201
2023,1,1,75,12,2022, ,      488901501
2023,1,1,26,8,2020, ,      489000501
2023,1,2,31,4,2018,4,      489512001
2023,1,1,3,11,2018, ,      489518101
2023,1,1,51,5,2021, ,      490001501
2023,1,1,61,6,2019, ,      490100401
2023,1,2,70,4,2018, ,      490103401
2023,1,1,85,3,2019, ,      490214001
2023,1,2,35,8,2022,4,      490300801
2023,1,1,80,2,2019, ,      490304901
2023,1,1,90,9,2022, ,      490400701
2023,1,1,54,3,2021, ,      490504201
2023,1,2,102,5,2018, ,      490515001
2023,1,2,57,8,2021, ,      490601901
2023,1,1,79,3,2023, ,      491002201
2023,1,1,63,2,2023, ,      491010901
2023,1,2,68,7,2021, ,      491100601
2023,1,1,98,3,2021, ,      491104301
2023,1,2,77,3,2019, ,      491107001
2023,1,1,53,5,2023, ,      491206701
2023,1,2,98,8,2023, ,      491207501
2023,2,1,75,8,2023, ,      491207501
2023,1,1,96,2,2020, ,      491305401
2023,1,1,80,4,2020, ,      491407201
2023,1,2,87,11,2021, ,      491409201
2023,1,1,72,12,2019, ,      491412401
2023,1,2,84,8,2020, ,      491606301
2023,1,1,63,12,2022, ,      491606401
2023,1,2,99,4,2023, ,      491808701
2023,1,1,90,1,2023, ,      491907801
2023,1,1,27,3,2023, ,      492001101
2023,1,1,80,7,2022, ,      492008801
2023,1,1,53,12,2021, ,      492100501
2023,1,1,92,1,2019, ,      492216301
2023,1,1,80,11,2022, ,      492403001
2023,1,1,29,1,2019, ,      492701301
2023,1,1,63,6,2023, ,      492701701
2023,1,1,31,5,2021, ,      492707301
2023,1,2,13,11,2019,4,      492803901
2023,1,1,57,1,2023, ,      493007001
2023,1,2,72,7,2018, ,      493100401
2023,1,2,92,5,2021, ,      493111901
2023,1,2,80,4,2021, ,      493400201
2023,1,2,78,4,2020, ,      493407301
2023,1,2,56,9,2023, ,      493701301
2023,1,2,69,11,2019, ,      493715001
2023,1,1,78,7,2022, ,      493805501
2023,1,2,96,12,2022, ,      493903501
2023,1,2,96,11,2022, ,      493904701
2023,1,1,74,6,2022, ,      493907801
2023,1,1,45,7,2021, ,      494106001
2023,1,2,64,7,2023, ,      494208701
2023,1,1,54,8,2018, ,      494402201
2023,1,2,75,1,2020, ,      494408401
2023,1,2,86,12,2019, ,      494506301
2023,1,2,80,8,2020, ,      494901301
2023,1,1,55,5,2022, ,      494902501
2023,1,1,71,8,2022, ,      495008301
2023,1,1,63,2,2018, ,      495108201
2023,1,1,96,9,2019, ,      495202101
2023,1,1,72,2,2019, ,      495204401
2023,1,2,75,1,2022, ,      495205501
2023,1,2,80,4,2021, ,      495302001
2023,1,1,50,7,2020, ,      495304101
2023,1,2,55,5,2023, ,      495502401
2023,1,1,87,9,2020, ,      495508401
2023,1,1,88,2,2020, ,      495707701
2023,1,2,80,5,2023, ,      495807601
2023,1,2,98,8,2019, ,      496104201
2023,1,2,67,9,2019, ,      496105201
2023,1,2,69,8,2019, ,      496105901
